,KIC,n,l,Freq,e_Freq,E_Freq,Amp,e_Amp,E_Amp,Width,e_Width,E_Width,l_lnK,lnK,source
3157,6521045,16,0,1259.14281,0.122791120296,,,,,,,,,,K
3158,6521045,16,1,1291.83778,0.105639522281,,,,,,,,,,K
3159,6521045,16,2,1329.38708,0.25792066643100003,,,,,,,,,,K
3160,6521045,17,0,1335.2912800000001,0.09975988909900001,,,,,,,,,,K
3161,6521045,17,1,1368.23439,0.09634365557560001,,,,,,,,,,K
3162,6521045,17,2,1406.8447800000001,0.137194802856,,,,,,,,,,K
3163,6521045,18,0,1412.23081,0.0692140796145,,,,,,,,,,K
3164,6521045,18,1,1445.29817,0.0822761228992,,,,,,,,,,K
3165,6521045,18,2,1484.16581,0.188059185226,,,,,,,,,,K
3166,6521045,19,0,1489.482385,0.08722417011849999,,,,,,,,,,K
3167,6521045,19,1,1522.616175,0.0828277051173,,,,,,,,,,K
3168,6521045,19,2,1561.1913,0.25877833914799997,,,,,,,,,,K
3169,6521045,20,0,1566.44354,0.08614739518009999,,,,,,,,,,K
3170,6521045,20,1,1599.60438,0.108416123425,,,,,,,,,,K
3171,6521045,20,2,1637.96054,0.404493805434,,,,,,,,,,K
3172,6521045,21,0,1643.22732,0.167970011655,,,,,,,,,,K
3173,6521045,21,1,1676.48894,0.20501056592999997,,,,,,,,,,K
3174,6521045,21,2,1715.2026399999997,0.556953664798,,,,,,,,,,K
3175,6521045,22,0,1720.603365,0.409791067917,,,,,,,,,,K
3176,6521045,22,1,1755.0231399999998,0.308991936063,,,,,,,,,,K
3177,6521045,23,0,1799.022605,0.8008945576700001,,,,,,,,,,K
3178,6521045,23,1,1833.3754800000002,0.617046931273,,,,,,,,,,K
3179,6521045,24,0,1875.3941,1.37690252753,,,,,,,,,,K
3180,6521045,24,1,1909.32228,1.35628779037,,,,,,,,,,K
3181,6521045,25,0,1952.69845,1.74505086401,,,,,,,,,,K
3182,6521045,25,1,1988.04645,1.59430347185,,,,,,,,,,K
3183,6521045,26,1,2065.99682,1.96031246147,,,,,,,,,,K
3184,7670943,12,0,1175.69764,0.901470985499,,,,,,,,,,K
3185,7670943,12,1,1209.36599,0.866334025365,,,,,,,,,,K
3186,7670943,13,0,1260.4492599999999,0.778532995379,,,,,,,,,,K
3187,7670943,13,1,1297.30369,0.699343107024,,,,,,,,,,K
3188,7670943,14,0,1348.81079,0.763466947888,,,,,,,,,,K
3189,7670943,14,1,1386.1809,0.612648803964,,,,,,,,,,K
3190,7670943,15,0,1435.13803,0.55406752475,,,,,,,,,,K
3191,7670943,15,1,1474.69381,0.635525077223,,,,,,,,,,K
3192,7670943,16,0,1521.0519199999999,0.625218248082,,,,,,,,,,K
3193,7670943,16,1,1563.03369,0.591700649078,,,,,,,,,,K
3194,7670943,17,0,1609.366465,0.7279011984289999,,,,,,,,,,K
3195,7670943,17,1,1648.85446,0.593149618511,,,,,,,,,,K
3196,7670943,18,0,1696.4389999999999,0.388899884442,,,,,,,,,,K
3197,7670943,18,1,1736.7416,0.457467879704,,,,,,,,,,K
3198,7670943,19,0,1784.5838899999999,0.34913463249399995,,,,,,,,,,K
3199,7670943,19,1,1825.2485399999998,0.43140044082900003,,,,,,,,,,K
3200,7670943,19,2,1866.6863,0.718279933062,,,,,,,,,,K
3201,7670943,20,0,1873.436785,0.410927120562,,,,,,,,,,K
3202,7670943,20,1,1914.37181,0.34136203155100003,,,,,,,,,,K
3203,7670943,20,2,1955.40727,0.81589169756,,,,,,,,,,K
3204,7670943,21,0,1962.90668,0.47643843002999997,,,,,,,,,,K
3205,7670943,21,1,2003.9693300000001,0.48750290109899996,,,,,,,,,,K
3206,7670943,21,2,2044.6979800000001,0.9150278705399999,,,,,,,,,,K
3207,7670943,22,0,2052.12061,0.698636582467,,,,,,,,,,K
3208,7670943,22,1,2094.2049899999997,0.612871880938,,,,,,,,,,K
3209,7670943,23,0,2140.6842,0.68434925217,,,,,,,,,,K
3210,7670943,23,1,2182.50255,0.7838984073540001,,,,,,,,,,K
3211,7670943,24,0,2229.30124,0.6529620831149999,,,,,,,,,,K
3212,7670943,24,1,2271.1217,0.7385540576369999,,,,,,,,,,K
3213,7670943,25,0,2318.49798,0.758991553855,,,,,,,,,,K
3214,7670943,26,0,2408.5936149999998,0.836240280155,,,,,,,,,,K
3215,7670943,27,0,2498.961675,0.932546741341,,,,,,,,,,K
3216,8077137,13,0,915.2048975,1.32774899977,,,,,,,,,,K
3217,8077137,13,1,945.7233085000001,0.932839971709,,,,,,,,,,K
3218,8077137,14,0,983.349934,0.553736472196,,,,,,,,,,K
3219,8077137,14,1,1015.55848,0.638722145883,,,,,,,,,,K
3220,8077137,15,0,1052.84846,0.253724633087,,,,,,,,,,K
3221,8077137,15,1,1082.585185,0.27600050957,,,,,,,,,,K
3222,8077137,16,0,1120.15817,0.160591963633,,,,,,,,,,K
3223,8077137,16,1,1150.4796800000001,0.285098240979,,,,,,,,,,K
3224,8077137,16,2,1182.1539699999998,0.759760796392,,,,,,,,,,K
3225,8077137,17,0,1187.73125,0.162275012262,,,,,,,,,,K
3226,8077137,17,1,1217.6096300000002,0.192769148937,,,,,,,,,,K
3227,8077137,17,2,1251.72633,0.514778474422,,,,,,,,,,K
3228,8077137,18,0,1256.61377,0.401095950292,,,,,,,,,,K
3229,8077137,18,1,1286.6711599999999,0.256090020825,,,,,,,,,,K
3230,8077137,18,2,1319.88153,0.665269490991,,,,,,,,,,K
3231,8077137,19,0,1326.107695,0.23752333988899998,,,,,,,,,,K
3232,8077137,19,1,1356.0477,0.27983996139600004,,,,,,,,,,K
3233,8077137,19,2,1390.25655,0.651146677472,,,,,,,,,,K
3234,8077137,20,0,1395.74391,0.27920276252500004,,,,,,,,,,K
3235,8077137,20,1,1425.26765,0.20358487643599998,,,,,,,,,,K
3236,8077137,20,2,1459.691045,1.2316979429500001,,,,,,,,,,K
3237,8077137,21,0,1465.5128300000001,0.891138901398,,,,,,,,,,K
3238,8077137,21,1,1494.25863,0.7125533537600001,,,,,,,,,,K
3239,8077137,22,0,1533.11848,0.86481294055,,,,,,,,,,K
3240,8077137,22,1,1564.0561,0.976928648698,,,,,,,,,,K
3241,8077137,23,0,1604.2051900000001,1.28004106944,,,,,,,,,,K
3242,8077137,23,1,1634.674565,1.2633806924,,,,,,,,,,K
3243,8077137,24,0,1675.3894300000002,1.4642474192100001,,,,,,,,,,K
3244,8077137,25,0,1745.24476,1.65706212829,,,,,,,,,,K
3245,8292840,14,0,1319.97157,2.50549580699,,,,,,,,,,K
3246,8292840,14,1,1362.996775,0.827054894745,,,,,,,,,,K
3247,8292840,15,0,1412.29011,0.6774031482969999,,,,,,,,,,K
3248,8292840,15,1,1456.4871,0.8531848787369999,,,,,,,,,,K
3249,8292840,16,0,1504.9036,1.6057280488699999,,,,,,,,,,K
3250,8292840,16,1,1547.55663,0.8674029701279999,,,,,,,,,,K
3251,8292840,16,2,1588.386175,0.8572475820559999,,,,,,,,,,K
3252,8292840,17,0,1597.4927599999999,0.41329471673600005,,,,,,,,,,K
3253,8292840,17,1,1638.84116,0.2988083066,,,,,,,,,,K
3254,8292840,17,2,1680.3061699999998,1.32046921038,,,,,,,,,,K
3255,8292840,18,0,1688.7219699999998,0.34425709732299997,,,,,,,,,,K
3256,8292840,18,1,1730.21285,0.361631774017,,,,,,,,,,K
3257,8292840,18,2,1771.52975,0.622857357791,,,,,,,,,,K
3258,8292840,19,0,1779.92125,0.234536706492,,,,,,,,,,K
3259,8292840,19,1,1821.8849100000002,0.330751546721,,,,,,,,,,K
3260,8292840,19,2,1862.8238350000001,0.611656756755,,,,,,,,,,K
3261,8292840,20,0,1872.23319,0.19916648060699998,,,,,,,,,,K
3262,8292840,20,1,1915.24775,0.255281777469,,,,,,,,,,K
3263,8292840,20,2,1958.1945899999998,0.520832617956,,,,,,,,,,K
3264,8292840,21,0,1966.04307,0.25968751495700004,,,,,,,,,,K
3265,8292840,21,1,2008.7318699999998,0.27430219549699997,,,,,,,,,,K
3266,8292840,21,2,2051.842145,0.706216830046,,,,,,,,,,K
3267,8292840,22,0,2059.5593,0.343164934442,,,,,,,,,,K
3268,8292840,22,1,2101.69493,0.33937493422,,,,,,,,,,K
3269,8292840,22,2,2146.2027399999997,1.19508849486,,,,,,,,,,K
3270,8292840,23,0,2152.69065,0.864154770342,,,,,,,,,,K
3271,8292840,23,1,2195.5297100000003,0.52280992767,,,,,,,,,,K
3272,8292840,23,2,2239.4173600000004,1.35082645289,,,,,,,,,,K
3273,8292840,24,0,2245.62659,0.921120303762,,,,,,,,,,K
3274,8292840,24,1,2289.82944,0.7113602186669999,,,,,,,,,,K
3275,8292840,25,1,2381.73915,1.1223962547,,,,,,,,,,K
3276,8292840,26,1,2475.1393,1.54474876993,,,,,,,,,,K
3277,8349582,14,1,1322.53348,0.740915985184,,,,,,,,,,K
3278,8349582,15,0,1368.77158,0.705542210772,,,,,,,,,,K
3279,8349582,15,1,1404.118045,0.418236788191,,,,,,,,,,K
3280,8349582,15,2,1446.5995300000002,0.44655826200099996,,,,,,,,,,K
3281,8349582,16,0,1450.720495,0.36379270207900005,,,,,,,,,,K
3282,8349582,16,1,1486.73758,0.181140841356,,,,,,,,,,K
3283,8349582,16,2,1529.2282599999999,0.322502722046,,,,,,,,,,K
3284,8349582,17,0,1534.84336,0.161445636272,,,,,,,,,,K
3285,8349582,17,1,1570.2953,0.120635198617,,,,,,,,,,K
3286,8349582,17,2,1612.80603,0.42205002461400004,,,,,,,,,,K
3287,8349582,18,0,1617.94705,0.14299609634299998,,,,,,,,,,K
3288,8349582,18,1,1653.9831,0.116297012256,,,,,,,,,,K
3289,8349582,18,2,1696.8784850000002,0.340563495018,,,,,,,,,,K
3290,8349582,19,0,1701.12755,0.143996985648,,,,,,,,,,K
3291,8349582,19,1,1737.03918,0.14209760177300002,,,,,,,,,,K
3292,8349582,19,2,1780.61895,0.5320681961429999,,,,,,,,,,K
3293,8349582,20,0,1784.504905,0.229145570414,,,,,,,,,,K
3294,8349582,20,1,1820.36833,0.18382227934999998,,,,,,,,,,K
3295,8349582,21,0,1868.4197,0.802843089006,,,,,,,,,,K
3296,8349582,21,1,1904.0072100000002,0.8444605822600001,,,,,,,,,,K
3297,8478994,19,0,3316.21162,1.6064480792500002,,,,,,,,,,K
3298,8478994,20,0,3492.72875,1.15864569887,,,,,,,,,,K
3299,8478994,20,1,3576.486585,0.551974631136,,,,,,,,,,K
3300,8478994,21,0,3670.58396,0.7074511994339999,,,,,,,,,,K
3301,8478994,21,1,3754.11551,0.34374477018399996,,,,,,,,,,K
3302,8478994,22,0,3847.98393,0.126161437018,,,,,,,,,,K
3303,8478994,22,1,3932.9136299999996,0.150423489087,,,,,,,,,,K
3304,8478994,22,2,4014.2086799999997,0.461904691514,,,,,,,,,,K
3305,8478994,23,0,4026.264805,0.27107997054,,,,,,,,,,K
3306,8478994,23,1,4111.322925,0.145589785526,,,,,,,,,,K
3307,8478994,23,2,4192.2962,0.9198216876369999,,,,,,,,,,K
3308,8478994,24,0,4204.62831,0.22124146781100001,,,,,,,,,,K
3309,8478994,24,1,4290.03069,0.29063996593,,,,,,,,,,K
3310,8478994,24,2,4371.22857,1.0310810476899999,,,,,,,,,,K
3311,8478994,25,0,4383.6981399999995,0.329466695508,,,,,,,,,,K
3312,8478994,25,1,4468.92945,0.22424248673500002,,,,,,,,,,K
3313,8478994,25,2,4550.79367,1.0298537286,,,,,,,,,,K
3314,8478994,26,0,4563.3978,0.665989918689,,,,,,,,,,K
3315,8478994,26,1,4647.973739999999,0.610312720156,,,,,,,,,,K
3316,8478994,26,2,4729.63228,1.23978020585,,,,,,,,,,K
3317,8478994,27,0,4741.527929999999,0.95246367826,,,,,,,,,,K
3318,8478994,27,1,4828.16998,0.5955596746940001,,,,,,,,,,K
3319,8478994,28,0,4921.636729999999,0.818807195773,,,,,,,,,,K
3320,8478994,28,1,5008.381625,0.819314423459,,,,,,,,,,K
3321,8478994,29,0,5099.72433,1.3343963064700002,,,,,,,,,,K
3322,8478994,29,1,5189.27627,0.827821213211,,,,,,,,,,K
3323,8478994,30,0,5281.015945,2.14703773401,,,,,,,,,,K
3324,8478994,30,1,5368.95564,0.892833794896,,,,,,,,,,K
3325,8478994,34,101,4531.287679999999,0.0334015998269,,,,,,,,,,K
3326,8494142,13,1,849.985183,0.762368705203,,,,,,,,,,K
3327,8494142,14,1,912.727985,0.657442531149,,,,,,,,,,K
3328,8494142,15,0,943.943949,0.6004204271320001,,,,,,,,,,K
3329,8494142,15,1,971.970059,0.44238112755599995,,,,,,,,,,K
3330,8494142,15,2,999.2589380000001,0.6325519331580001,,,,,,,,,,K
3331,8494142,16,0,1005.020485,0.284236446598,,,,,,,,,,K
3332,8494142,16,1,1032.19472,0.359577928692,,,,,,,,,,K
3333,8494142,16,2,1061.82946,0.6021756410469999,,,,,,,,,,K
3334,8494142,17,0,1066.1045,0.594631614545,,,,,,,,,,K
3335,8494142,17,1,1093.57394,0.358022990285,,,,,,,,,,K
3336,8494142,17,2,1122.08225,1.03150996009,,,,,,,,,,K
3337,8494142,18,0,1128.11778,0.238252832258,,,,,,,,,,K
3338,8494142,18,1,1155.94186,0.300570583577,,,,,,,,,,K
3339,8494142,18,2,1185.2205900000001,0.7320539699349999,,,,,,,,,,K
3340,8494142,19,0,1190.89075,0.284061903828,,,,,,,,,,K
3341,8494142,19,1,1218.43488,0.289607943277,,,,,,,,,,K
3342,8494142,20,0,1252.39633,0.5390831800320001,,,,,,,,,,K
3343,8494142,20,1,1281.00126,0.511017423969,,,,,,,,,,K
3344,8494142,21,0,1315.31235,0.745036802441,,,,,,,,,,K
3345,8494142,21,1,1342.9908599999999,0.549395359897,,,,,,,,,,K
3346,8494142,22,0,1377.4885,0.648566991404,,,,,,,,,,K
3347,8554498,12,1,858.460552,0.8967395060269999,,,,,,,,,,K
3348,8554498,13,0,889.099353,0.47407011392899995,,,,,,,,,,K
3349,8554498,13,1,917.715047,0.378899802006,,,,,,,,,,K
3350,8554498,13,2,944.4581390000001,0.437608068708,,,,,,,,,,K
3351,8554498,14,0,950.8375480000001,0.298985334196,,,,,,,,,,K
3352,8554498,14,1,978.1120599999999,0.20234115152499998,,,,,,,,,,K
3353,8554498,14,2,1006.4390099999999,0.523922851271,,,,,,,,,,K
3354,8554498,15,0,1011.3429199999999,0.327576106498,,,,,,,,,,K
3355,8554498,15,1,1038.7517699999999,0.140093106704,,,,,,,,,,K
3356,8554498,15,2,1068.18993,0.47005172846199994,,,,,,,,,,K
3357,8554498,16,0,1073.5221199999999,0.228014741395,,,,,,,,,,K
3358,8554498,16,1,1100.34852,0.116151169299,,,,,,,,,,K
3359,8554498,16,2,1130.85264,0.265912671261,,,,,,,,,,K
3360,8554498,17,0,1135.85336,0.131681009589,,,,,,,,,,K
3361,8554498,17,1,1162.92098,0.127172718677,,,,,,,,,,K
3362,8554498,17,2,1192.94324,0.375240122949,,,,,,,,,,K
3363,8554498,18,0,1197.5262400000001,0.285175595989,,,,,,,,,,K
3364,8554498,18,1,1224.96032,0.161340678225,,,,,,,,,,K
3365,8554498,18,2,1254.31139,0.590494799866,,,,,,,,,,K
3366,8554498,19,0,1259.81654,0.46936467523000003,,,,,,,,,,K
3367,8554498,19,1,1286.2613199999998,0.574946887269,,,,,,,,,,K
3368,8554498,19,2,1316.9638699999998,0.848913074,,,,,,,,,,K
3369,8554498,20,0,1322.34396,0.7802282997740001,,,,,,,,,,K
3370,8554498,20,1,1349.61145,0.708127017146,,,,,,,,,,K
3371,8866102,12,0,1157.93928,1.54387448182,,,,,,,,,,K
3372,8866102,12,1,1200.6874599999999,1.8257492128400001,,,,,,,,,,K
3373,8866102,13,0,1250.85375,0.642408005011,,,,,,,,,,K
3374,8866102,13,1,1292.53539,1.03621141116,,,,,,,,,,K
3375,8866102,14,0,1342.01345,0.9904666514049999,,,,,,,,,,K
3376,8866102,14,1,1384.96658,0.800371743391,,,,,,,,,,K
3377,8866102,15,0,1433.89716,0.900591210018,,,,,,,,,,K
3378,8866102,15,1,1477.365105,0.716435673046,,,,,,,,,,K
3379,8866102,16,0,1527.59798,0.762338692597,,,,,,,,,,K
3380,8866102,16,1,1572.65281,0.411520105223,,,,,,,,,,K
3381,8866102,16,2,1616.61762,1.83480752405,,,,,,,,,,K
3382,8866102,17,0,1622.8294,0.491556246323,,,,,,,,,,K
3383,8866102,17,1,1666.16851,0.32571760416900003,,,,,,,,,,K
3384,8866102,17,2,1708.85166,1.14447447831,,,,,,,,,,K
3385,8866102,18,0,1716.5315850000002,0.456438365493,,,,,,,,,,K
3386,8866102,18,1,1759.0806100000002,0.252461909864,,,,,,,,,,K
3387,8866102,18,2,1801.07348,0.9297709331470001,,,,,,,,,,K
3388,8866102,19,0,1809.6987800000002,0.303523825658,,,,,,,,,,K
3389,8866102,19,1,1851.5402399999998,0.24151426157900002,,,,,,,,,,K
3390,8866102,19,2,1893.33097,0.353976575852,,,,,,,,,,K
3391,8866102,20,0,1902.2327899999998,0.16281162895,,,,,,,,,,K
3392,8866102,20,1,1945.43925,0.166908401011,,,,,,,,,,K
3393,8866102,20,2,1987.9569600000002,0.308455545487,,,,,,,,,,K
3394,8866102,21,0,1996.2583399999999,0.184412812857,,,,,,,,,,K
3395,8866102,21,1,2040.26327,0.148647733049,,,,,,,,,,K
3396,8866102,21,2,2082.87202,0.436209608953,,,,,,,,,,K
3397,8866102,22,0,2091.60967,0.20607586197900002,,,,,,,,,,K
3398,8866102,22,1,2135.60243,0.168131090451,,,,,,,,,,K
3399,8866102,22,2,2178.1420000000003,0.7627004515729999,,,,,,,,,,K
3400,8866102,23,0,2187.09391,0.263259099615,,,,,,,,,,K
3401,8866102,23,1,2230.56637,0.306579346653,,,,,,,,,,K
3402,8866102,23,2,2272.35207,1.04736085953,,,,,,,,,,K
3403,8866102,24,0,2281.6170399999996,0.440297520977,,,,,,,,,,K
3404,8866102,24,1,2325.81581,0.354145425565,,,,,,,,,,K
3405,8866102,24,2,2369.28712,1.26010843463,,,,,,,,,,K
3406,8866102,25,0,2377.24953,0.6017828848969999,,,,,,,,,,K
3407,8866102,25,1,2420.7707600000003,0.473685319661,,,,,,,,,,K
3408,8866102,25,2,2463.6460399999996,1.40147464255,,,,,,,,,,K
3409,8866102,26,0,2471.0358699999997,0.7263985495309999,,,,,,,,,,K
3410,8866102,26,1,2516.22813,0.636631762955,,,,,,,,,,K
3411,8866102,26,2,2559.50752,1.80088938159,,,,,,,,,,K
3412,8866102,27,0,2567.34758,1.05795140719,,,,,,,,,,K
3413,8866102,27,1,2612.607305,0.8366012996259999,,,,,,,,,,K
3414,8866102,27,2,2656.1386199999997,1.4634742654799997,,,,,,,,,,K
3415,8866102,28,0,2663.44308,1.54004101963,,,,,,,,,,K
3416,8866102,28,1,2707.02046,1.00346047715,,,,,,,,,,K
3417,8866102,28,2,2751.54324,1.65675550375,,,,,,,,,,K
3418,8866102,29,0,2758.7148899999997,1.37264005314,,,,,,,,,,K
3419,8866102,29,1,2804.12521,1.1013775993100001,,,,,,,,,,K
3420,8866102,30,1,2901.7568100000003,1.36188304774,,,,,,,,,,K
3421,9592705,12,1,675.213481,0.603063903984,,,,,,,,,,K
3422,9592705,13,0,704.8064525000001,0.48832733996600003,,,,,,,,,,K
3423,9592705,13,1,728.280604,0.511824076923,,,,,,,,,,K
3424,9592705,14,0,757.254895,0.680820791661,,,,,,,,,,K
3425,9592705,14,1,781.413136,0.426700647104,,,,,,,,,,K
3426,9592705,14,2,807.34461,0.8447421396729999,,,,,,,,,,K
3427,9592705,15,0,811.314537,0.433177616619,,,,,,,,,,K
3428,9592705,15,1,835.0878974999999,0.43435225451000004,,,,,,,,,,K
3429,9592705,15,2,860.314616,0.5991512221199999,,,,,,,,,,K
3430,9592705,16,0,864.782231,0.343261830735,,,,,,,,,,K
3431,9592705,16,1,888.6265890000001,0.27173458122,,,,,,,,,,K
3432,9592705,16,2,913.100557,0.638780438664,,,,,,,,,,K
3433,9592705,17,0,918.3630509999999,0.315342222117,,,,,,,,,,K
3434,9592705,17,1,940.981319,0.225067719873,,,,,,,,,,K
3435,9592705,17,2,966.7999710000001,0.5099671078010001,,,,,,,,,,K
3436,9592705,18,0,971.0416880000001,0.237801915119,,,,,,,,,,K
3437,9592705,18,1,993.1550175000001,0.21747652733199999,,,,,,,,,,K
3438,9592705,18,2,1019.3891699999999,0.607431534761,,,,,,,,,,K
3439,9592705,19,0,1024.03503,0.211886764485,,,,,,,,,,K
3440,9592705,19,1,1047.5855800000002,0.206194051542,,,,,,,,,,K
3441,9592705,19,2,1072.3740300000002,0.777148472864,,,,,,,,,,K
3442,9592705,20,0,1077.51655,0.29323760809099997,,,,,,,,,,K
3443,9592705,20,1,1102.317465,0.275081477224,,,,,,,,,,K
3444,9592705,20,2,1126.62966,1.118423755,,,,,,,,,,K
3445,9592705,21,0,1132.946615,0.348750655612,,,,,,,,,,K
3446,9592705,21,1,1157.76832,0.377084500471,,,,,,,,,,K
3447,9592705,21,2,1182.7380699999999,1.79493866458,,,,,,,,,,K
3448,9592705,22,0,1186.1143,0.6185173229159999,,,,,,,,,,K
3449,9592705,22,1,1211.85078,0.558847589505,,,,,,,,,,K
3450,9592705,22,2,1236.38218,0.7835143681219999,,,,,,,,,,K
3451,9592705,23,0,1240.69659,0.5903300716250001,,,,,,,,,,K
3452,9592705,23,1,1265.37788,0.658166004516,,,,,,,,,,K
3453,9592705,23,2,1290.17099,0.707384629359,,,,,,,,,,K
3454,9592705,24,0,1297.1742,0.290081446303,,,,,,,,,,K
3455,9592705,24,1,1320.5634400000001,0.34354866532399997,,,,,,,,,,K
3456,9592705,25,1,1375.654735,0.866393709989,,,,,,,,,,K
3457,9592705,26,0,1405.66384,0.9277756723639999,,,,,,,,,,K
3458,9592705,26,1,1431.9470900000001,0.864562544066,,,,,,,,,,K
3459,9592705,27,1,1488.19347,0.8719907470280001,,,,,,,,,,K
3460,10514430,11,1,905.9364130000001,0.8858272913449999,,,,,,,,,,K
3461,10514430,12,1,973.1484314999999,0.884633008654,,,,,,,,,,K
3462,10514430,13,0,1008.89645,0.594403572231,,,,,,,,,,K
3463,10514430,13,1,1040.41129,0.320011885619,,,,,,,,,,K
3464,10514430,13,2,1074.16453,0.250303139481,,,,,,,,,,K
3465,10514430,14,0,1079.09942,0.101044084651,,,,,,,,,,K
3466,10514430,14,1,1108.55554,0.103749629668,,,,,,,,,,K
3467,10514430,14,2,1142.4914199999998,0.13555277748800001,,,,,,,,,,K
3468,10514430,15,0,1148.39647,0.122776938797,,,,,,,,,,K
3469,10514430,15,1,1178.0819800000002,0.08679608598960001,,,,,,,,,,K
3470,10514430,15,2,1212.36141,0.20161632195,,,,,,,,,,K
3471,10514430,16,0,1218.21857,0.152495158398,,,,,,,,,,K
3472,10514430,16,1,1248.3302,0.09050733229939999,,,,,,,,,,K
3473,10514430,16,2,1282.84996,0.130523857296,,,,,,,,,,K
3474,10514430,17,0,1288.6416199999999,0.112490305776,,,,,,,,,,K
3475,10514430,17,1,1318.36929,0.10014123521700001,,,,,,,,,,K
3476,10514430,17,2,1351.6405300000001,0.225813000726,,,,,,,,,,K
3477,10514430,18,0,1358.8043,0.151263393818,,,,,,,,,,K
3478,10514430,18,1,1388.15116,0.13795885960100002,,,,,,,,,,K
3479,10514430,18,2,1423.710605,0.5319064934350001,,,,,,,,,,K
3480,10514430,19,0,1428.9512300000001,0.565506440971,,,,,,,,,,K
3481,10514430,19,1,1458.1809150000001,0.368180248693,,,,,,,,,,K
3482,10514430,19,2,1494.1141699999998,0.802416261243,,,,,,,,,,K
3483,10514430,20,0,1499.8655,0.589332033121,,,,,,,,,,K
3484,10514430,20,1,1529.60763,0.6146524640600001,,,,,,,,,,K
3485,10514430,20,2,1563.75278,0.862136924014,,,,,,,,,,K
3486,10514430,21,0,1570.22805,0.567961512047,,,,,,,,,,K
3487,10514430,21,1,1600.25635,0.782874007474,,,,,,,,,,K
3488,10586004,13,0,1002.59955,2.3816276472,,,,,,,,,,K
3489,10586004,14,0,1070.2550800000001,0.804465596798,,,,,,,,,,K
3490,10586004,15,0,1138.8011900000001,0.484299474279,,,,,,,,,,K
3491,10586004,15,1,1168.11835,0.8364807583849999,,,,,,,,,,K
3492,10586004,15,2,1200.72436,0.464254528875,,,,,,,,,,K
3493,10586004,16,0,1207.901385,0.182164714664,,,,,,,,,,K
3494,10586004,16,1,1237.88933,0.42641006600299997,,,,,,,,,,K
3495,10586004,16,2,1272.3034400000001,0.614776749403,,,,,,,,,,K
3496,10586004,17,0,1277.6811699999998,0.249469309345,,,,,,,,,,K
3497,10586004,17,1,1308.60258,0.491630796422,,,,,,,,,,K
3498,10586004,17,2,1342.69593,0.450350948594,,,,,,,,,,K
3499,10586004,18,0,1347.89903,0.37382903889700003,,,,,,,,,,K
3500,10586004,18,1,1376.90132,0.302501730205,,,,,,,,,,K
3501,10586004,18,2,1411.86284,0.568215196748,,,,,,,,,,K
3502,10586004,19,0,1417.63789,0.49027695873899996,,,,,,,,,,K
3503,10586004,19,1,1446.79241,0.36403933325300003,,,,,,,,,,K
3504,10586004,19,2,1482.17218,0.8383114532879999,,,,,,,,,,K
3505,10586004,20,0,1487.28531,0.59919259753,,,,,,,,,,K
3506,10586004,21,0,1556.88057,1.81723548396,,,,,,,,,,K
3507,10666592,10,1,623.41245,0.332193364563,,,,,,,,,,K
3508,10666592,11,1,683.64074,0.572878044274,,,,,,,,,,K
3509,10666592,11,2,710.574797,0.627694086668,,,,,,,,,,K
3510,10666592,12,0,715.388787,0.413930045731,,,,,,,,,,K
3511,10666592,12,1,740.773674,0.22206441025600002,,,,,,,,,,K
3512,10666592,12,2,767.654683,0.66133293218,,,,,,,,,,K
3513,10666592,13,0,771.7127360000001,0.633040582461,,,,,,,,,,K
3514,10666592,13,1,796.453616,0.564516319861,,,,,,,,,,K
3515,10666592,13,2,825.0257809999999,0.638239645806,,,,,,,,,,K
3516,10666592,14,0,827.924078,0.285454160472,,,,,,,,,,K
3517,10666592,14,1,853.901303,0.265967268635,,,,,,,,,,K
3518,10666592,14,2,882.0889099999999,0.753235852367,,,,,,,,,,K
3519,10666592,15,0,886.1886890000001,0.251903532885,,,,,,,,,,K
3520,10666592,15,1,911.868617,0.22949943940099998,,,,,,,,,,K
3521,10666592,15,2,940.1287039999999,0.515818294855,,,,,,,,,,K
3522,10666592,16,0,944.8307765000001,0.333326970888,,,,,,,,,,K
3523,10666592,16,1,971.772619,0.196567467031,,,,,,,,,,K
3524,10666592,16,2,1000.67799,0.47089923771700004,,,,,,,,,,K
3525,10666592,17,0,1005.13594,0.242154272398,,,,,,,,,,K
3526,10666592,17,1,1031.54925,0.155065072785,,,,,,,,,,K
3527,10666592,17,2,1059.5045699999998,0.603271357222,,,,,,,,,,K
3528,10666592,18,0,1064.8396,0.271891276006,,,,,,,,,,K
3529,10666592,18,1,1090.96672,0.178918821056,,,,,,,,,,K
3530,10666592,18,2,1118.81411,0.45460824895499996,,,,,,,,,,K
3531,10666592,19,0,1123.1480099999999,0.385993813614,,,,,,,,,,K
3532,10666592,19,1,1149.61481,0.207655921396,,,,,,,,,,K
3533,10666592,19,2,1178.12475,0.528252176125,,,,,,,,,,K
3534,10666592,20,0,1181.70509,0.27195810916700003,,,,,,,,,,K
3535,10666592,20,1,1208.19715,0.236833397214,,,,,,,,,,K
3536,10666592,20,2,1236.3190949999998,0.683269271003,,,,,,,,,,K
3537,10666592,21,0,1240.6395699999998,0.41454617096,,,,,,,,,,K
3538,10666592,21,1,1267.665585,0.272452816704,,,,,,,,,,K
3539,10666592,21,2,1296.99579,0.580572485766,,,,,,,,,,K
3540,10666592,22,0,1301.30406,0.42876514232199997,,,,,,,,,,K
